application_id,application_date,age,gender,marital_status,dependents,education_level,location_tier,years_at_address,residence_owned,employment_type,employment_tenure_months,monthly_income,annual_income,income_stability_score,income_volatility,industry_stability_score,employer_verified,has_bank_account,avg_bank_balance,balance_to_income_ratio,savings_rate,existing_debt_amount,debt_to_income_ratio,utility_payment_regularity,utility_payment_delay_count,utility_longest_streak_months,utility_avg_amount,rent_payment_punctuality,rent_tenure_months,rent_amount,overall_payment_score,upi_transaction_count_monthly,upi_avg_transaction_amount,upi_merchant_diversity,upi_consistency_score,savings_to_spending_ratio,digital_footprint_score,social_media_verified,alternative_data_count,loan_amount,loan_to_income_ratio,loan_purpose,repayment_period_months,loan_repaid,loan_defaulted,true_credit_score
APP-001066,2025-06-05 11:59:32.004991,41.69587690898178,male,single,1,2,1,2.1270810970680074,1,self-employed,37.65908308105837,71476.21210343305,857714.5452411966,68.11909224669117,0.17843994160114968,60.98861721735267,1,1,44162.91602552556,0.6178687247950062,61.78687247950062,152276.4144902382,0.17753740488033437,38.47921262023861,5,15,4971.694624675085,39.72849000079949,25.52497316481609,14174.29447440961,39.10385131051905,98,1645.7937233668292,27,36.79882474562161,0.18585330083114043,45.61952989824864,1,5,100000,0.1165889054287626,wedding,24,0,1,480.6781091619717
APP-001067,2025-10-16 11:59:32.005038,45.348261138558556,male,married,1,4,1,0.6348176163163654,0,salaried,16.599039754393562,102633.33652871105,1231600.0383445327,94.28853678438463,0.11692816889271279,91.73831376928459,0,0,0.0,0.0,0.0,30721.292093364907,0.024944211705822318,67.45824082561269,3,24,2621.530782459231,65.22211132606606,7.617811395796384,17860.827208718343,66.34017607583937,100,1066.3920116151012,19,56.13457754861373,0.38601569440890116,48.853831019445494,1,4,50000,0.04059759535831778,debt,36,1,0,895.0562655133859
APP-001068,2025-02-05 11:59:32.005082,26.197343605229676,female,married,2,3,1,2.972825594646542,1,business,3.0,114119.02603699136,1369428.3124438962,67.1011895879882,0.09572381928807178,82.56532213700447,0,1,32217.983565426337,0.28231912490195077,28.23191249019508,392893.7864737659,0.2869035077656628,73.81499004086261,2,27,3486.1394518579414,69.57557477221317,35.673907135758505,20164.717373441963,71.6952824065379,100,2365.7501594802493,15,74.28133186440259,0.08466411614475332,53.71253274576104,1,5,150000,0.10953475887489753,education,60,1,0,687.0683641999842
APP-001069,2025-04-23 11:59:32.005126,24.30090856833791,female,married,1,5,3,1.5869535008591527,0,salaried,25.929633730707504,54882.851937868494,658594.223254422,90.17751831200401,0.24184758093668024,94.26200131065363,1,1,46340.428787171484,0.8443516900257356,84.43516900257356,113079.95474279369,0.17169897753431965,87.015425531031,0,34,4231.474311155396,89.60611072956038,19.043442010309832,17726.92191389016,88.31076813029568,135,1167.202358328384,18,94.15593420992003,0.13211558492383157,68.71237368396801,1,5,150000,0.22775784345447167,business,24,1,0,869.3287006770602
APP-001070,2025-08-23 11:59:32.005173,45.61795338453646,female,married,0,4,2,1.657420758488048,1,self-employed,7.252646006523558,38131.72742956121,457580.7291547345,65.05843316728676,0.24529413456963983,67.51969783320938,0,1,53729.24676488569,1.40904308267012,100.0,31306.81058774733,0.06841811421031388,84.32122377770305,0,32,3149.459467934211,82.88918487999975,19.88904910185658,15186.019383015686,83.6052043288514,107,2036.7361371815261,36,73.1266725992682,0.05521807610905648,66.90066903970728,1,5,100000,0.21854067190444162,home,36,1,0,829.6889807142477
APP-001071,2025-06-27 11:59:32.005222,32.772849196436226,male,married,1,5,2,0.900939534505866,0,salaried,40.83267634019394,95127.82134916773,1141533.8561900128,84.00864374987599,0.2269001926530318,83.79916245563744,1,1,57800.30625387782,0.6076067488366116,60.76067488366116,260126.90951743317,0.2278748966637167,85.56533679430751,0,32,2452.2064504423497,86.59111979759977,10.811274414070391,19459.154198301076,86.07822829595364,90,2177.1172854922816,4,77.83255467542985,0.3020654270117098,47.03302187017194,0,4,100000,0.08760143158062814,vehicle,24,1,0,623.024884674176
APP-001072,2025-04-03 11:59:32.005265,37.410654012350825,female,married,1,5,1,0.5,1,salaried,55.1976264154152,114462.293822411,1373547.525868932,91.87993649415411,0.1357656019413772,89.5860767859715,1,1,128237.12646987171,1.1203438458854622,100.0,265366.7257544186,0.19319806614375618,72.36178582136873,2,27,3546.8931659360974,67.82434436053269,6.0,21705.003561255035,70.09306509095072,47,1461.9872788419048,25,69.34407548606099,0.3470347446059492,49.787630194424395,0,4,500000,0.3640208952243502,home,12,1,0,900.0
APP-001073,2025-05-23 11:59:32.005308,51.791996649370844,male,married,2,4,1,6.3699147075226215,0,freelancer,110.88706340004607,76176.97872027227,914123.7446432672,63.045658344722646,0.15254894859201498,70.01713091594564,1,1,98508.04374863046,1.293147160776218,100.0,181860.8700367685,0.1989455706653139,75.15064157418367,1,29,3400.4706332219585,81.34571963815056,76.43897649027146,17427.53213396717,78.24818060616711,50,1786.8421305951758,54,78.30301837371329,0.31615985883906855,68.82120734948532,1,5,100000,0.109394379684366,business,36,1,0,818.2290181581858
APP-001074,2025-04-29 11:59:32.005353,34.48945587239942,female,married,1,5,1,6.7714550180941755,0,salaried,16.039216093980677,71554.94549895935,858659.3459875123,87.33252997278248,0.09292368724173834,79.0622245588715,1,1,21925.22318176335,0.3064110108515451,30.64110108515451,233968.58234782607,0.2724812621456388,90.12685796228959,0,34,4466.514022276444,92.01809408809109,81.2574602171301,20132.78180147654,91.07247602519034,104,700.9272173194116,11,94.50387457350698,0.36552133544494353,60.0015498294028,1,5,50000,0.05823031011500475,debt,24,0,1,737.0687868520037
APP-001075,2026-02-03 11:59:32.005410,43.82257509608076,male,married,1,5,2,0.5,0,self-employed,3.7180986266453044,82337.91484661,988054.9781593201,76.88900170695116,0.16378853021325504,81.76235700114897,1,1,62529.59235062685,0.7594264740261553,75.94264740261552,218139.6664636672,0.2207768507680076,76.43671057090644,2,27,3162.20816178279,71.83242258193333,6.0,9812.82497828989,74.13456657641989,54,2432.957345809045,12,73.71953267807575,0.1695452567630953,44.7878130712303,1,5,300000,0.30362682910507655,medical,12,1,0,773.5115911670739
APP-001076,2026-01-26 11:59:32.005460,29.187440500244644,male,single,0,3,3,0.6859699503953607,1,salaried,15.82407191603985,44461.99450898125,533543.9341077751,96.42136468333065,0.2220292623601987,74.45265144689414,1,1,42546.68723701054,0.9569225966328653,95.69225966328652,114169.78888231634,0.21398385696810154,63.88138649707818,3,23,3040.071131087755,59.223508698232536,8.231639404744328,12585.212869630457,61.55244759765536,305,1220.3113791115447,3,53.632053863450416,0.25027370776163615,53.25282154538017,1,5,150000,0.2811389848351274,education,36,1,0,835.0747662027616
APP-001077,2025-08-12 11:59:32.005508,44.92851081842268,female,married,1,4,2,4.830284797917768,1,self-employed,11.85984769376178,122268.97535119014,1467227.7042142816,75.54880625788572,0.1801238608804392,87.05001997978344,1,1,117149.150265446,0.9581265396962837,95.81265396962837,256891.57452667993,0.17508637124886386,87.49270163441356,1,31,3233.073201996178,86.31066068327624,57.96341757501322,12237.021256989883,86.9016811588449,77,1480.6276379266028,24,77.50614285865632,0.27391035781917106,56.952457143462524,1,5,100000,0.06815574686381158,business,12,1,0,680.1862324739983
APP-001078,2025-09-26 11:59:32.005553,35.04885740930194,female,married,0,4,2,6.4547447133397196,0,self-employed,50.346597494802126,73486.49565398427,881837.9478478113,71.96306132667806,0.07240563106266643,84.58942454369279,1,1,91992.25980223951,1.2518253725880573,100.0,241548.83211994183,0.2739152161794115,75.75071847564837,2,27,3078.9154452679454,73.8358327246757,77.45693656007663,23662.401989554775,74.79327560016203,37,2160.5912992058793,15,68.82994652147369,0.3451588129914344,42.08197860858947,1,5,150000,0.17009927999366067,education,60,1,0,900.0
APP-001079,2026-01-15 11:59:32.005599,22.38081023162358,female,married,0,2,1,0.8701583700585743,0,salaried,29.790217463607227,65617.34141745442,787408.097009453,91.38430626380767,0.06540069850124319,86.3793562422164,1,1,90105.6990205567,1.3731994785846093,100.0,133995.58437308963,0.1701729825766333,79.55808506700582,1,29,2781.5073543621957,76.71513242756086,10.441900440702891,22316.976947255756,78.13660874728333,0,0.0,0,0.0,0.0,0.0,1,4,100000,0.1269989480420589,business,24,1,0,691.2822026658532
APP-001080,2025-03-31 11:59:32.005656,37.50398697279306,female,single,1,4,3,1.5417908431374625,1,salaried,65.53363436627087,77556.5041545628,930678.0498547537,97.22184047557808,0.1519616161695653,83.11289363730856,1,0,0.0,0.0,0.0,309526.2773320387,0.3325814736689502,87.63090236254372,0,32,4814.478681819377,89.47988112150776,18.50149011764955,9272.82463697,88.55539174202573,0,0.0,0,0.0,0.0,0.0,1,3,50000,0.05372427125341922,debt,12,1,0,594.3559163042055
APP-001081,2025-05-20 11:59:32.005702,39.198746227917674,female,single,2,3,1,0.5,0,freelancer,29.883308290601157,27718.03764609996,332616.45175319957,64.48482363544127,0.2114165839605241,87.48794900988813,1,1,3392.577098077637,0.1223960058570375,12.23960058570375,5282.053852039953,0.015880314470912645,75.60886988107596,1,29,4023.0074112185043,78.38792918681426,6.0,9722.481078445704,76.9983995339451,211,1848.7271637295112,20,77.57355549173306,0.2656399825406834,73.02942219669322,0,4,300000,0.9019397519837627,vehicle,60,1,0,858.3320433995618
APP-001082,2025-11-06 11:59:32.005749,32.7031428179929,female,single,0,3,1,5.108945624889401,0,salaried,8.657439228918475,95737.04018494513,1148844.4822193417,81.41180301399427,0.23425423652386074,80.6214047414222,0,1,113413.82801668294,1.1846389631180338,100.0,152602.00328475056,0.1328308623548015,91.55214540101443,0,33,3368.087910796028,87.608455221023,61.30734749867281,19686.49236686829,89.5803003110187,60,1829.8505012928185,66,77.10511762894247,0.08838346364186356,69.84204705157698,1,5,50000,0.04352199168281666,education,60,1,0,755.528033513905
APP-001083,2025-03-06 11:59:32.005794,40.136012339746955,male,married,1,1,1,2.8686042556742257,0,self-employed,114.15268425647751,45831.99613366242,549983.953603949,73.65223672908185,0.15627152391897697,67.70314762304209,1,1,44064.14608175733,0.9614276007802626,96.14276007802626,177310.45945577635,0.3223920594299012,88.92274352977122,0,33,4523.1708080922635,88.69065265492503,34.42325106809071,15868.565229663056,88.80669809234813,82,1448.018043495325,36,88.68485742473513,0.36551438145748333,69.37394296989405,1,5,100000,0.18182348656668512,education,12,0,1,610.9624452938282
APP-001084,2025-11-11 11:59:32.005839,46.99537838647909,male,single,2,6,2,0.9091213683206254,0,salaried,14.059027036476689,125293.02092574532,1503516.251108944,96.13594470787596,0.07093602080755666,93.24425586199402,1,1,44534.211662892354,0.3554404813120874,35.54404813120874,207665.38961050662,0.13811981710030702,79.33991154370285,1,29,2553.100652514627,74.35399700478823,10.909456419847505,14410.82900174784,76.84695427424555,121,2252.624099165765,11,65.85169785517937,0.17130378882732414,51.09067914207175,1,5,150000,0.09976613148635072,business,12,0,1,624.1158769680101
APP-001085,2025-07-04 11:59:32.005883,44.499354180905144,female,single,0,4,3,3.616504681132364,0,salaried,19.101688225709577,66351.45399822008,796217.4479786409,97.90303785822597,0.10256017545762781,73.93901670338298,1,1,42146.914935693,0.6352071039290806,63.520710392908065,64015.443749010476,0.08039944855708278,86.77774433355519,1,32,3371.3089779274806,83.01864325619051,43.398056173588365,12541.360373388827,84.89819379487285,84,614.6260930386649,18,76.42510738806666,0.17847813075746655,53.97004295522667,1,5,100000,0.1255938315015204,medical,24,1,0,637.6712498864625
APP-001086,2025-12-04 11:59:32.005928,32.11483524804434,male,single,0,4,2,0.5,0,business,14.208231698467545,78874.89770899239,946498.7725079086,72.84840980353538,0.1272095533114621,71.43633362824312,1,1,21858.682440272456,0.27713104010504963,27.713104010504964,71461.81061571605,0.07550121848163194,72.4219717201287,2,28,4116.799289359264,69.18468607115037,6.0,15543.593252005507,70.80332889563954,0,0.0,0,0.0,0.0,0.0,1,4,150000,0.1584788109154644,medical,60,0,1,518.9372981454271
APP-001087,2025-12-06 11:59:32.005966,33.97765790116988,male,single,4,2,1,0.5,1,salaried,47.728980471424826,87485.9344255228,1049831.2131062737,88.30582393938509,0.2471036997914235,64.95978383370212,0,1,45065.51765485867,0.5151172922914043,51.511729229140435,59744.82062036999,0.05690897724749022,85.01672210773168,1,32,3396.273241225632,86.2256230339578,6.0,9724.539449710337,85.62117257084475,0,0.0,0,0.0,0.0,0.0,1,4,200000,0.19050681433659578,vehicle,12,0,1,749.105725331568
APP-001088,2025-09-01 11:59:32.006004,26.873942395243937,male,married,3,3,2,4.496301522664951,0,self-employed,10.80694875599583,104796.56320676455,1257558.7584811747,68.8514420869401,0.0851311386982325,72.25413278113938,1,1,46590.82876953876,0.44458355640551533,44.45835564055153,95873.5991073788,0.07623786837854861,66.03587786022628,3,24,3031.174171484481,66.07802589468238,53.95561827197942,10203.3485962208,66.05695187745434,56,1050.9059444929478,5,66.95369745980841,0.30990342818007094,38.18147898392336,1,5,50000,0.03975957358874256,wedding,12,1,0,669.305126839116
APP-001089,2025-11-21 11:59:32.006049,38.13935072310166,male,married,0,2,3,7.553209457519598,0,business,20.695201841198504,167794.6001452852,2013535.2017434223,68.49432364407174,0.24035493211813275,92.40086457066658,0,1,171945.4435612468,1.0247376459812627,100.0,5924.524268243696,0.0029423494871676135,82.31411040398652,1,31,4506.529783638414,82.03066499487674,90.63851349023517,22404.086968585412,82.17238769943162,64,1202.8252822599338,25,82.94265333923475,0.2912854673468992,57.7770613356939,1,5,50000,0.024831947291861313,wedding,36,1,0,743.2125586207748
APP-001090,2025-10-11 11:59:32.006093,34.66976253623081,female,married,1,5,1,0.5,0,salaried,3.0,92444.57334089979,1109334.8800907976,92.32883405310429,0.06009246064664575,70.16697096674136,0,1,119441.73338716754,1.2920361798492235,100.0,37461.63498723065,0.033769455607638034,68.00632132446022,3,24,3065.7854394155847,61.765199154053576,6.0,10075.805471923504,64.8857602392569,82,986.9303655689632,10,66.07579797004242,0.3086170690159245,44.73031918801696,1,5,50000,0.04507205254008381,debt,24,0,1,661.0553269761349
APP-001091,2025-11-30 11:59:32.006139,40.92677907261836,female,married,2,5,3,1.8809866891262088,0,self-employed,10.872314580141696,91384.31570398313,1096611.7884477975,73.87899387852025,0.08165191196206395,64.31564719558153,0,1,43594.25662864897,0.47704309314808213,47.704309314808214,348092.1615664995,0.31742515011552774,80.64161496743793,1,29,2656.9353529527143,75.92577403349455,22.571840269514507,19903.570254833787,78.28369450046624,79,1106.4029427685655,51,79.2395677822709,0.38246766326583403,73.54582711290836,1,5,200000,0.18237994713068933,home,12,1,0,712.267239249016
APP-001092,2025-07-05 11:59:32.006184,46.39186313350772,male,married,0,5,3,0.5,1,salaried,38.98289689018621,71843.6431452543,862123.7177430517,98.1249519312086,0.13721212241846095,75.0277687136212,1,1,75386.34761049796,1.0493113142673038,100.0,220579.68751936711,0.2558561874353965,64.8933331850096,2,25,3894.9205697750394,61.078073724490565,6.0,24512.995476462933,62.98570345475008,66,2471.7910418435117,28,57.15770822917769,0.0615444211591109,49.56308329167108,1,5,150000,0.17398894951258742,business,36,0,1,696.8616510850906
APP-001093,2025-05-05 11:59:32.006227,34.5888926783597,female,divorced,0,5,2,2.153351871758259,0,self-employed,14.283140983867542,76919.18917215272,923030.2700658327,71.89852595163238,0.08261960123032404,86.82936796189058,1,1,70369.00390870807,0.9148432876900887,91.48432876900887,281507.195953467,0.3049815429491703,81.9347628254683,1,30,2159.5198600294625,78.1941216001248,25.84022246109911,21633.018991020625,80.06444221279655,66,621.1938293466172,28,67.49064249543058,0.09808908335362979,53.69625699817223,1,5,100000,0.10833880885928884,vehicle,24,1,0,718.5338231323942
APP-001094,2025-06-08 11:59:32.006268,36.992722127484456,female,single,0,4,2,0.5,0,self-employed,16.56878558509647,118785.6946377767,1425428.3356533204,69.5412333385114,0.11432212005116434,79.64213412731014,1,1,55203.57003276497,0.46473247642405,46.473247642405,190608.2329728914,0.13371996908250697,78.75344906602643,1,31,4240.594133403613,81.08056081870014,6.0,23341.47993433642,79.91700494236329,177,2019.4522438652243,12,84.99906986336686,0.37145259568349165,67.74962794534675,0,4,200000,0.14030870230198803,vehicle,24,0,1,566.132105768735
APP-001095,2025-08-27 11:59:32.006310,43.90349347314228,female,divorced,0,4,2,6.173376857125661,0,freelancer,38.602706523079895,53542.1286471238,642505.5437654855,56.24700434046839,0.07324077259946343,61.75829147402163,1,1,61881.02322570299,1.155744547131059,100.0,50510.144759777315,0.07861433298109177,77.16873405229153,1,30,2567.3764492942064,81.21832864834778,74.08052228550794,9398.142513270508,79.19353135031966,52,1286.1557665333974,29,71.21607918980585,0.17213334400797398,53.686431675922336,1,5,100000,0.15564068041177867,wedding,24,1,0,900.0
APP-001096,2025-03-27 11:59:32.006351,32.93600942559458,male,married,3,4,1,5.192813673117388,1,self-employed,7.267462620208361,48316.511379647796,579798.1365557736,63.629388668852826,0.2378620726011152,70.78038141968457,1,1,66902.18378766249,1.3846650322490683,100.0,52686.94498958003,0.0908711871731099,64.51865733021027,3,24,3256.623217047665,66.27781151064562,62.31376407740865,13106.116969296116,65.39823442042794,92,647.7842904270678,12,58.93234952333909,0.34362622574693313,44.57293980933564,1,5,50000,0.08623691048236107,education,36,1,0,533.7489969857314
APP-001097,2025-03-14 11:59:32.006395,35.655537251502786,male,single,3,5,3,0.7720264152697489,0,self-employed,22.51251703769887,40968.9908132868,491627.8897594416,70.43891056455914,0.24055590515341108,65.41474086519088,1,1,36982.04718002977,0.9026838700658447,90.26838700658448,157612.40903795912,0.32059289621481896,62.98086852106441,3,23,3063.713141778376,60.497335195927526,9.264316983236988,13681.509511131515,61.73910185849597,117,1425.1701420785512,10,63.630810711173304,0.11122674696277624,49.002324284469324,0,4,50000,0.10170293639049952,vehicle,60,0,1,535.724559012225
APP-001098,2025-05-04 11:59:32.006437,22.0,female,single,0,4,1,1.3181595633826517,1,freelancer,53.18808287748562,79603.80704606183,955245.6845527419,58.353432275843964,0.08836095832691762,82.11284672816706,1,0,0.0,0.0,0.0,282611.123676972,0.2958517669821184,87.14506228100728,1,31,4319.536934775965,86.8681537108306,15.81791476059182,15329.373235973017,87.00660799591894,165,1743.1344689634152,45,82.10234505418086,0.338734149975821,84.59093802167234,1,4,100000,0.10468511045597789,home,60,1,0,729.5457897465296
APP-001099,2025-04-28 11:59:32.006478,39.28454681560328,female,married,1,4,1,2.1967100856000514,1,self-employed,3.0,45768.53771045594,549222.4525254712,64.40653211026105,0.102453581099835,68.60524394808573,1,1,52135.46019769249,1.1391113373015196,100.0,104854.69211932737,0.19091479533871486,68.5068900117995,3,24,2139.28136721818,66.50759328241593,26.36052102720062,17180.141986712828,67.50724164710772,94,603.5347618841303,54,59.3235093251308,0.05689287276258717,67.82940373005232,1,5,50000,0.09103779310202391,medical,24,1,0,833.3380969430219
APP-001100,2025-12-03 11:59:32.006521,33.79557137358824,female,married,5,6,1,0.5,0,salaried,36.70577654677229,95268.71132917797,1143224.5359501357,82.77744093651309,0.18550826320448216,79.70010026196707,1,1,124639.51782452493,1.3082943611346147,100.0,232144.62071140393,0.20306126522946621,87.48941774562691,0,34,3338.6564557465617,90.79519255695213,6.0,15361.180975036794,89.14230515128952,0,0.0,0,0.0,0.0,0.0,1,4,100000,0.08747188050586217,home,24,1,0,787.5573850950514
APP-001101,2026-01-14 11:59:32.006562,22.0,male,single,0,4,2,0.7983725527506996,0,salaried,15.172089870139674,103838.04735189078,1246056.5682226894,90.09404190581391,0.09804774561556369,73.45843509592864,1,1,25768.717412147325,0.24816257690999527,24.816257690999528,375493.2238031707,0.3013452465795793,77.93859704268444,1,30,2228.458680132807,71.97063787293723,9.580470633008396,18304.86325296132,74.95461745781083,71,996.2161713896043,6,81.59528621207359,0.22246679567022642,46.88811448482944,0,4,300000,0.24075953504093675,vehicle,36,1,0,582.8053970507378
APP-001102,2025-10-05 11:59:32.006608,22.0,male,single,0,4,3,7.443192852833034,0,business,81.75342364783808,222514.17979395183,2670170.157527422,68.63425978037597,0.21372298835172843,74.52338060852415,1,1,163774.50933678544,0.7360183044893618,73.60183044893618,738746.5371809191,0.27666646453160815,76.01241205279655,1,29,3074.504624842285,81.08582270946847,89.3183142339964,14524.704432691151,78.5491173811325,0,0.0,0,0.0,0.0,0.0,0,3,100000,0.03745079680337676,vehicle,36,0,1,427.225622074362
APP-001103,2025-05-31 11:59:32.006647,24.467548398661286,male,single,2,5,1,2.894019257843778,0,salaried,3.0,89474.92632346385,1073699.1158815662,85.62584814764057,0.11132833953463715,76.3483587393834,0,1,125081.51307414945,1.3979504450438218,100.0,254347.61958977897,0.23688910219595882,76.56252322254946,2,27,3930.336562903234,77.07803964007158,34.728231094125334,10651.388326711025,76.82028143131052,0,0.0,0,0.0,0.0,0.0,0,3,100000,0.09313596194767701,business,60,0,1,737.633280871209
APP-001104,2025-04-13 11:59:32.006684,22.0,female,married,0,3,3,1.7580795097743165,0,salaried,37.00999390858278,58675.41537320176,704104.984478421,82.43459861965661,0.1917065053786327,76.0655794523444,0,1,51580.1041780605,0.8790752285260884,87.90752285260885,106883.29088128707,0.1518002190546384,58.647053499024196,3,22,3066.3277615285897,58.58776501850959,21.096954117291798,17009.820442685144,58.6174092587669,98,948.9897443732616,50,56.57110986537794,0.39708822789089193,67.32844394615118,1,5,100000,0.1420242750789172,education,36,1,0,656.0681082928168
APP-001105,2025-10-21 11:59:32.006727,41.60188239857944,female,married,0,5,2,5.169570881306132,0,salaried,8.586452723104037,103496.41796768317,1241957.015612198,84.22157308887226,0.05337547817158788,65.5929511326159,1,1,64973.413390633,0.6277841752061506,62.77841752061506,44138.426671709356,0.035539415709932756,89.78310342918131,0,32,3261.307683841266,89.41971845479716,62.03485057567359,16940.926875238732,89.60141094198923,194,2078.994753654944,22,75.30851452522828,0.09175916973093866,72.42340581009131,0,4,50000,0.040259042278813086,education,60,1,0,873.9887224067386
APP-001106,2025-11-09 11:59:32.006769,22.0,female,single,0,4,2,5.2086872515658795,0,salaried,8.44990738434478,107376.0837702932,1288513.0052435184,93.0123068214831,0.22942555833383893,79.39034490379512,1,1,114565.1066132566,1.0669518070554955,100.0,266059.93963363493,0.20648603355256923,71.24285699504541,2,25,4789.599451894908,68.1875956143273,62.50424701879055,8131.82272894378,69.71522630468635,153,2215.8850635488325,36,61.599310787943914,0.122663977948955,69.18972431517757,0,4,200000,0.15521768052484783,vehicle,24,1,0,806.986682034795
APP-001107,2025-03-10 11:59:32.006811,22.0,male,married,1,5,2,0.5,0,salaried,36.99649679534824,110333.10887535692,1323997.306504283,95.24139603797519,0.19393663061653788,91.05997840743322,1,1,44606.399518608356,0.40428843139913795,40.428843139913795,47350.97472254439,0.035763648830649045,81.67285678356455,1,30,4102.375402727783,71.62439316865174,6.0,9831.618058438595,76.64862497610815,68,2321.52137149393,37,70.34523162462207,0.32307219032553414,60.538092649848835,0,4,50000,0.037764427279700245,business,36,1,0,684.3465673353426
APP-001108,2025-10-09 11:59:32.006855,43.35236547027846,female,married,1,6,2,1.184504193667508,0,freelancer,8.684576174575266,137372.5524007416,1648470.6288088993,62.05178678862282,0.13113429057594878,62.647841069323974,1,1,128874.46108827135,0.9381383605097492,93.81383605097491,352608.6757671898,0.2139004903120214,89.6590674810266,0,33,4810.104693521382,90.4422258705526,14.214050324010095,17810.8640408843,90.05064667578961,72,798.7066217817434,67,79.60252490073498,0.08503482949653865,72.64100996029399,1,5,100000,0.06066228797309837,home,36,1,0,773.7357615150348
APP-001109,2026-01-10 11:59:32.006896,35.16989280384035,male,single,2,5,1,1.1730790588537312,1,salaried,5.099898667120285,85491.78020796184,1025901.362495542,95.2445282132671,0.24371173830546827,77.55582499852915,0,1,28562.879186598522,0.3341008821797638,33.41008821797638,233546.58189154466,0.22765013326762154,77.10809306543023,1,29,3681.267555847605,77.9023379156404,14.076948706244774,19504.71812606861,77.5052154905353,116,1591.0052527736502,17,70.67266594862606,0.3121115795615706,55.86906637945042,0,4,100000,0.0974752580079886,debt,60,1,0,839.1627581235186
APP-001110,2025-09-14 11:59:32.006938,22.0,male,single,2,4,2,9.468793875276535,0,salaried,53.76998512966162,55069.29322566225,660831.518707947,82.3740862574037,0.11163881873189069,81.84635352711216,0,1,53040.83589948278,0.9631653648092543,96.31653648092544,60763.4857127122,0.09195004171640682,96.65467569556593,0,34,2430.1109350859633,82.62691356200759,113.62552650331843,9306.929625796129,89.64079462878675,104,1913.864059604647,23,83.76390672624072,0.18170016128674304,62.90556269049629,1,5,150000,0.22698675192321172,wedding,24,1,0,841.3716359651061
APP-001111,2025-09-09 11:59:32.006980,61.93577202426576,female,divorced,0,5,1,4.42684702641864,1,salaried,30.82543728101579,70186.72832085707,842240.7398502849,90.02075333060311,0.2425557375370333,60.71720352008179,1,1,26624.050779197998,0.3793316972617208,37.933169726172075,125881.36833012837,0.14946007996775934,64.58533870387039,3,23,2987.9537907509557,63.70914911492078,53.12216431702368,14429.726687290586,64.14724390939558,0,0.0,0,0.0,0.0,0.0,1,4,100000,0.1187308987425327,medical,12,1,0,482.58293728385945
APP-001112,2025-06-12 11:59:32.007016,34.36221436371902,female,married,3,3,3,2.0595088271938278,0,salaried,48.143770620442154,86969.62119750695,1043635.4543700833,83.84487448682877,0.13379419007655574,74.66751853417685,1,1,21316.00471782344,0.24509713189867824,24.509713189867824,154125.99990873603,0.14768183589715558,81.79839334034108,0,32,3774.565303686067,87.08254890127283,24.714105926325935,20935.001378530033,84.44047112080696,36,1952.9028869368728,27,74.15827447656736,0.054217472835403756,51.26330979062694,0,4,300000,0.2874566964391544,vehicle,12,1,0,758.1571472313209
APP-001113,2025-07-17 11:59:32.007060,28.01789523757751,male,single,1,4,3,8.460119551692255,0,self-employed,52.379762245776234,131818.23321905118,1581818.7986286143,76.01041363366456,0.14625872059586142,86.4148142525248,1,1,136678.10050314167,1.0368679443306945,100.0,427853.0957938161,0.27048173669749714,72.50285609072016,2,26,4432.225111787567,68.2532175151899,101.52143462030706,17874.14840728266,70.37803680295502,72,1465.1928765583343,44,70.74862390350005,0.17831605608797002,65.49944956140001,1,5,50000,0.031609183076688925,wedding,12,1,0,792.3163941330342
APP-001114,2025-09-29 11:59:32.007105,45.544510746789264,male,married,1,5,1,0.5,0,salaried,86.9970793759057,70696.87443150372,848362.4931780447,85.03716665687327,0.21319533312193084,94.34269785533499,1,1,72409.46112715664,1.0242243622426646,100.0,176688.59474422035,0.20827016300818352,86.10612442121415,0,33,3566.3133590357047,86.85466969230146,6.0,18267.07571220406,86.4803970567578,105,2247.0684021306306,68,77.16734248282881,0.267923773445914,76.61693699313153,1,5,150000,0.176811211252499,vehicle,60,1,0,848.2206767653935
APP-001115,2025-05-11 11:59:32.007147,29.975214093062593,female,divorced,2,5,2,0.5,0,self-employed,12.56325231308507,148527.414235274,1782328.970823288,63.30203286968844,0.1845784479145754,81.29798068443421,1,1,149301.18155945244,1.0052095926409435,100.0,129685.7550867771,0.07276196325691382,85.75661675964813,0,33,3718.937513918773,85.83449416106411,6.0,12991.485271173651,85.79555546035613,55,906.1161383999347,17,77.82581704438685,0.3818847296032963,49.58032681775474,1,5,50000,0.028053182559729224,vehicle,60,1,0,757.2592832403568
APP-001116,2025-12-01 11:59:32.007189,40.935389863983154,male,single,0,4,2,0.5819004886935402,0,self-employed,10.46002758829693,60236.3411498232,722836.0937978784,67.35187579298025,0.16512617965461868,60.98604139567866,1,1,38261.017540860994,0.6351816330559661,63.51816330559661,59365.35447192505,0.08212837596419884,78.0619266789114,1,29,4354.847656639573,71.72687482406141,6.982805864322482,24316.098745822066,74.89440075148642,108,1127.4014516502261,15,69.30635856856433,0.2332103293527148,52.92254342742574,1,5,200000,0.27668789884187023,medical,12,0,1,724.0865663519573
